SPEAKER_01	???
MSG_CLK_CTY_06	Сила стихий собирается воедино в Святилище Хаоса, что стоит меж четырех алтарей.<P>\nТеперь, когда потоки силы восстановлены, настало время отправиться в Святилище Хаоса и окончательно уничтожить зло!
MSG_CLK_CTY_07	Огонь, земля, вода и ветер... Все в этом мире создано силой четырех стихий.
MSG_CLK_CTY_08	В кристаллах вновь загорелся свет!<P>\nЛишь их свечение способно пробить стену времени.<P>\nПричина всех наших бедствий там, за стеной, в прошлом за две тысячи лет от нас!
MSG_CLK_CTY_09	Сила стихий проистекает из четырех алтарей, разбросанных по всему миру.<P>\nСразите поселившиеся там Исчадия и поднесите к каждому алтарю кристалл.<P>\nКристаллы вновь начнут светиться.
MSG_CLK_CTY_10	Вы не можете этого помнить, но до прихода сюда время шло для вас своим чередом.<P>\nОднако теперь, в этой временной линии, ход времени для вас нарушился.
MSG_CLK_CTY_11	Четыре Исчадия хотят править миром в прошлом и в настоящем.<P>\nЧетыреста лет назад мир увидел Исчадие Ветра, а двести лет спустя — Исчадие Воды. Вдвоем они погубили цивилизацию севера.
MSG_CLK_CTY_12	Цепь времени замкнулась в круг...<P>\nВы должны шагнуть в прошлое, найти то самое звено, что породило цикл бедствий, — и уничтожить его!
MSG_CLK_CTY_13	Исчадие Земли отравляет почву...
MSG_CLK_CTY_14	Цепь бедствий, начавшихся четыреста лет назад...<P>\nНа самом деле, ее запустили совсем недавние события.<P>\nОднако теперь виновник бежал в прошлое, на две тысячи лет назад.
MSG_CLK_CTY_15	Там, где ступает Исчадие Огня, все поглощает пламя...
MSG_CLK_CTY_16	Я вижу временную спираль...<P>\nИз-за того, кто отправился на две тысячи лет назад, наш мир оказался на грани гибели.<P>\nИ теперь, две тысячи лет спустя, он вновь возвращается в прошлое...<P>\nЦикл бедствий длится без конца...
MSG_CLK_CTY_17	Возвращайтесь, когда все четыре кристалла засияют вновь.<P>\nТогда откроется истина...
MSG_CLK_CTY_18	Бесконечный цикл, замкнувший в себе две тысячи лет... Искаженная история, раз за разом порождающая цепь бедствий...<P>\nОднако это лишь иллюзия... лишь фантазия! И разорвать цикл могут лишь Воины Света!
MSG_CLK_CTY_19	Верните нам свет четырех кристаллов! Вы одни можете сделать это, Воины Света!
MSG_CLK_CTY_20	Силу нужно использовать как назначено.
MSG_CLK_CTY_21	На западе от города возвышается вулкан Галг. Долгие годы в его недрах дремало Исчадие Огня, однако теперь оно пробудилось — за двести лет до назначенного срока.<P>\nСразите его, пока весь мир не сгорел дотла!
MSG_CLK_CTY_22	Четыреста лет назад это был ветер... Двести лет назад — вода... Затем земля и огонь...<P>\nЧетыре стихии, на которых зиждется мир...
MSG_CLK_CTY_23	Меня зовут Лукан.<P>\nЯ вижу... цикл бедствий... тусклый свет... знак судьбы... от которого зависит будущее нашего мира...
MSG_CLK_CTY_24	Перед вами надгробный камень.
MSG_GRG_MNT_01	Перед вами алтарь, излучающий силу огня.
MSG_MARILITH_01	Так вот кто сразил Исчадие Земли и дерзнул прервать сон Марилит...
MSG_MARILITH_02	Так вот кто сразил Исчадия Земли и Воды и дерзнул прервать сон Марилит...
MSG_MARILITH_03	Так вот кто сразил Исчадия Земли и Ветра и дерзнул прервать сон Марилит...
MSG_MARILITH_04	Так вот кто сразил Исчадия Земли, Воды и Ветра и дерзнул прервать сон Марилит...
MSG_MARILITH_05	Вся сила пламени принадлежит мне одной!<P>\nЛюбой, кто бросит мне вызов, сгорит дотла в адском огне!
MSG_GET_FLOAT_01	Вы получили левикамень.
MSG_MAP1B_01	Вы получили воздушный корабль.
MSG_GET_MOUSE_01	Вы получили крысиный хвост.
MSG_TRIAL_CAS_01	Вижу, у вас корона...<P>\nВаше мужество неоспоримо, это факт.<P>\nЧто ж, я позволю вам попытать счастья в испытаниях. Прошу. Нужно только сесть на трон.<P>\nВам предстоит испытать свою храбрость. Принесите доказательство вашей отваги.
MSG_TRIAL_CAS_02	Участвовать в испытаниях дозволяется лишь по особому разрешению.
MSG_CLASS_CHG_01	Давно я не видел здесь храбрецов.<P>\nВаше мужество похвально.
MSG_CLASS_CHG_02	Я вижу крысиный хвост — почетный знак силы и бесстрашия...
MSG_CLASS_CHG_03	Да будет так... Я отмечу вашу отвагу достойными титулами.
MSG_DRG_CAV_01	Я король драконов Бахамут.<P>\nЯ готов облечь славой истинных храбрецов. Принесите мне доказательство вашего бесстрашия.
MSG_DRG_CAV_02	Верните кристаллам былую силу...
MSG_DRG_CAV_03	Вы не страшитесь меня... А вы смелые люди.
MSG_DRG_CAV_04	Вы говорили с нашим королем Бахамутом?<P>\nКороль драконов высоко чтит храбрецов.
MSG_DRG_CAV_05	Все драконы должны однажды отправиться на северо-восток, в Цитадель Испытаний.<P>\nТам мы доказываем свою силу, добывая знак бесстрашия.
MSG_DRG_CAV_06	Знак бесстрашия меняет внешнюю форму с течением времени. Не дивитесь его облику.
MSG_DRG_CAV_07	Когда-то, давным-давно, северные земли полнились прекрасными святилищами и гигантскими механическими замками.<P>\nКак же давно это было...
MSG_DRG_CAV_08	К нам редко заходят люди.<P>\nЕсли вы смелые бойцы, непременно поговорите с нашим королем Бахамутом.
MSG_DRG_CAV_09	Драконы Кардийских островов не терпят бессмысленных убийств.
MSG_DRG_CAV_10	Давным-давно люди и драконы жили бок о бок.
MSG_DRG_CAV_11	Лишь истинный смельчак сумеет добыть доказательство своего бесстрашия.
MSG_DRG_CAV_12	Вы в покоях короля драконов Бахамута. Ведите себя подобающе.
MSG_DRG_CAV_13	Дабы измерить истинную смелость воителя, король драконов смотрит в самую его душу.
MSG_OXYALE_01	Это ведь вы освободили меня из бутылки!<P>\nПростите, что убежала, я очень испугалась...<P>\nВ качестве извинения я достану для вас оксиаль со дна родника!
MSG_OXYALE_02	Покуда оксиаль у вас, из него будет струиться воздух!
MSG_OXYALE_03	Вы получили оксиаль.
MSG_GAI_CTY_01	Я эту фею сам поймал, так что она по праву моя. Что не так-то?<P>\nЯ ее караванщикам продал. И что с того?
MSG_GAI_CTY_02	Помню, был один исследователь луфенианского наречия, но имя что-то из головы вылетело.
MSG_GAI_CTY_03	У нашего родника всегда жила фея, но в последнее время ее что-то не видать. Куда это она запропастилась?..
MSG_GAI_CTY_04	Папа всегда говорил: если хочешь испытать свою отвагу, иди в тот замок на западе.
MSG_GAI_CTY_05	Говорят, со дна родника бьет струя особой воды, которую прозвали оксиаль. Но набрать ее могут только феи.
MSG_GAI_CTY_06	Если верить легендам, небесный народ умел летать и строил над облаками целые замки.
MSG_GAI_CTY_07	В пустыне Яникурм есть башня, в которую никто не может войти.<P>\nНекоторые считают ее миражом, поэтому ее прозвали Башней Миража.<P>\nКто знает, как оно там на самом деле.
MSG_GAI_CTY_08	Ох уж эта метла, все сделает, лишь бы не трудиться. Никакой управы на нее нет!
MSG_GAI_CTY_09	Мету-мету-заметаю... Вжух-вжух-вжух!
MSG_GAI_CTY_10	Вы были в Ястребином Крыле? Ни слова не разобрать, что они там говорят.
MSG_GAI_CTY_11	Что?! Вы понимаете язык, на котором говорят в Ястребином Крыле?
MSG_GAI_CTY_12	Добро пожаловать в Гайю. Приезжие часто называют наш город Ястребиным Оком.<P>\nА к югу от нас лежит древний город под названием Ястребиное Крыло.
MSG_GAI_CTY_13	Спасибо, что выручили! А оксиаль пригодился?<P>\nВ нем никогда не заканчивается воздух, так что можно сколько угодно оставаться под водой!
MSG_GAI_CTY_14	Просто не верится! Вы же не местные, правильно?! Как вы забрались на такую высоту?<P>\nВы что, летать умеете? Да нет, это же невозможно... правда же?
MSG_GAI_CTY_15	Я видела, как яркий огонек пронесся по ночному небу на запад! Нет, я ПРАВДА его видела!
MSG_SUBMARINE_01	У вас... у вас есть оксиаль!
MSG_SUBMARINE_02	Мы так долго ждали вашего прихода.
MSG_SUBMARINE_03	Пожалуйста, спасите русалок!
MSG_ORK_CTY_01	Вы когда-нибудь слышали про оксиаль?
MSG_ORK_CTY_02	Говорят, святилище ушло на дно морское около двухсот лет назад.<P>\nА теперь, мол, там живут русалки.
MSG_ORK_CTY_03	Говорят, еще лет двести назад здесь была чудесная деревушка.
MSG_ORK_CTY_04	Как вам мои ноги? Просто чудо, правда же?<P>\nКак здорово иметь ноги! Смотрите! Видели? Видели, как я сейчас сделала?
MSG_ORK_CTY_05	Один из караванщиков, Андерхилл, предлагал к продаже кое-что очень странное.
MSG_ORK_CTY_06	Давным-давно жила одна древняя раса, прозванная небесным народом. Они говорили на луфенианском языке.<P>\nМой брат Унне все уверял, что, будь у него розеттский камень, он бы в этом языке вмиг разобрался.
MSG_ORK_CTY_07	Вы нашли розеттский камень?!<P>Мой брат Унне будет счастлив его изучить!
MSG_ORK_CTY_08	Говорят, в Затонувшем святилище полно всяких сокровищ.<P>\nСеребро, золото, алмазы... если верить легендам, там есть даже таблички с описанием забытых языков и цивилизаций.
MSG_ORK_CTY_09	Коппе все рассказывает, будто с неба упала какая-то светящаяся штука.
MSG_ORK_CTY_10	А ну с дороги, чтоб тебя! Ни одной захудалой рыбешки!<P>\nИ что прикажете жевать на ужин? Чем... ик!.. пузо-то набить?
MSG_ORK_CTY_11	Это ТОЧНО твои ноги?
MSG_ORK_CTY_12	Двести лет назад святилище Онрака было полно жизни. Его питала сила воды.<P>\nЯ прошу лишь одного. Молю, верните былую силу.
MSG_ORK_CTY_13	Таинственная сила воды вернулась! Наконец-то наше царство снова расцветет!
MSG_ORK_CTY_14	Я хотела спасти русалок, которые живут на дне, и решила сделать из бочки подводную лодку.<P>\nНо только я погрузилась под воду, как воздуха стало не хватать. Я чуть не задохнулась.<P>\nДурацкая получилась лодка. Еще и опасная. Не советую в нее лезть.
MSG_ORK_CTY_15	Я узнаю в тебе воина. Я тоже воин, и сейчас я иду в Цитадель Испытаний, чтобы получить признание драконьего короля.<P>\nДля этого надо раздобыть доказательство силы и бесстрашия.
MSG_ORK_CTY_16	Вот это да! Люди удостоились внимания драконьего короля!
MSG_ORK_CTY_17	Мой папа торговец. Сейчас его караван где-то в пустыне к западу отсюда.<P>\nОбычно они встают лагерем у леса на северной границе пустыни. Надеюсь, я скоро его увижу.
MSG_ORK_CTY_18	Привет! Меня зовут Коппе. Хм?<P>\nХотите послушать, какую я видел светящуюся штуку? Мне кажется, она упала где-то рядом с водопадом к северу отсюда.<P>\nМне никто не верит, но, по-моему, это было какое-то механическое существо!
MSG_ORK_CTY_19	Вы хотите забраться в бочку?
MSG_ORK_CTY_20	Взгляни-ка на свое отражение в воде...<P>\nФу! Ну и грязное у тебя лицо! Умойся скорее!
MSG_ORK_CTY_21	Перед вами надгробный камень.
MSG_ORK_CTY_22	Перед вами колодец. На первый взгляд, в него можно спуститься, но нет. Не выйдет.
MSG_MAP04_01	Вы получили розеттский камень.
MSG_KRAKEN_01	Хм. Все-таки вы, люди, интересный народ... Никогда бы не подумал, что вы сюда явитесь.
MSG_KRAKEN_02	Но неужто вы и правда верите, что сумеете побороть Исчадие Воды в его собственном царстве?<P>\nГлупцы! Темные глубины моря станут вам могилой!
MSG_SEA_DAN_01	Перед вами алтарь, излучающий силу воды.
MSG_SEA_DAN_02	О! Мои мольбы услышаны!
MSG_SEA_DAN_03	Если свет моря не вернется, мы обратимся в морскую пену и исчезнем навеки...
MSG_SEA_DAN_04	Одна наша подруга отправилась посмотреть, что там над поверхностью моря, но так и не вернулась.<P>\nИнтересно, что с ней? Надеюсь, она жива и здорова...
MSG_SEA_DAN_05	Вы умеете дышать под водой? Но как? КАК?!
MSG_SEA_DAN_06	Спасите море. Верните свет в кристалл Воды.
MSG_SEA_DAN_07	Огромное вам спасибо! Теперь к морю вернется былая краса!
MSG_SEA_DAN_08	Если свет моря не вернется, мы обратимся в морскую пену...
MSG_SEA_DAN_09	Неужели это и есть те самые легендарные кристаллы? Кто же вы такие?
MSG_SEA_DAN_10	Вы на верхнем уровне святилища.<P>\nКракен, Исчадие Воды, обитает в самом низу.
MSG_SEA_DAN_11	Знаете же, в пустыне на востоке континента стоит Башня Миража?<P>\nТак вот, я видела, как кто-то в нее зашел! И слышала чудесный звон...
MSG_SEA_DAN_12	Пока живо Исчадие Воды, свет моря будет лишь угасать.
MSG_SEA_DAN_13	Вы хотите забраться в бочку?
MSG_GET_CHIME_01	Подождите, легендарные воины. Возьмите этот колокольчик.<P>\nС ним вы сможете проникнуть в Башню Миража.
MSG_GET_CHIME_02	Вы получили колокольчик.
MSG_RFE_CTY_01	Лу... па... гами... до?
MSG_RFE_CTY_02	Из поколения в поколение передается одна древняя легенда...<P>\nГоворят, через четыреста лет после гибели небесной цивилизации наш народ спасет четверка воинов, несущих свет.
MSG_RFE_CTY_03	Вы несете свет! Так значит, легенда не врет!
MSG_RFE_CTY_04	Пять воинов, что мы снарядили в путь, были нашей последней надеждой...<P>\nПоговаривают, что они пали жертвой проклятия Исчадий и обратились в летучих мышей.
MSG_RFE_CTY_05	Когда-то наши предки жили в замке высоко над облаками.<P>\nБашня Миража — это проход в тот самый замок.
MSG_RFE_CTY_06	Мы пришли к выводу, что четверкой Исчадий управляет неизвестное существо.<P>\nПять воинов отправились на его поиски, но мы уже давно не получали от них никаких вестей.<P>\nНадеюсь, судьба пощадила их...
MSG_RFE_CTY_07	Наш мир соткан из четырех стихий: огня, земли, воды и ветра.<P>\nМы лучше всего владели силой ветра. Мы вознесли целый замок в лазурное море звезд, высоко в небеса.
MSG_RFE_CTY_08	Четыреста лет назад мы выстроили величайшую цивилизацию.<P>\nНаша власть простиралась выше облаков... Увы, сегодня это лишь история.
MSG_RFE_CTY_09	Летучий замок плавает в синем море звезд высоко над облаками.
MSG_RFE_CTY_10	Небесный народ передавал воспоминания от одного поколения к другому в ходе особых ритуалов.<P>\nУвы, четыреста лет — слишком долгий срок. Память блекнет.
MSG_RFE_CTY_11	Возможно ли, чтобы механические творения наших предков еще работали?
MSG_RFE_CTY_12	Мы луфениане, потомки небесного народа — расы, что некогда жила в облаках.<P>\nВы путешествуете на судне, которое зовете воздушным кораблем...<P>\nЭто творение одного из наших предков... Его звали Сид.
MSG_RFE_CTY_13	Башня Миража — символ нашего народа.
MSG_RFE_CTY_14	Мы до последнего сражались с Тиамат, Исчадием Ветра.<P>\nОднако нашей силы оказалось недостаточно... И по сей день Тиамат обитает в небесном замке — Летучей крепости.
MSG_RFE_CTY_15	Тиамат блокирует силу ветра, что служила опорой могуществу небесного народа.
MSG_RFE_CTY_16	Взгляни-ка на свое отражение в воде...<P>\nФу! Ну и грязное у тебя лицо! Умойся скорее!
MSG_GET_WARPCUBE_01	...такое ДОЛГОЕ ожидание...<P>\n...возьми КУБ... ТИАмат...летучая крепость... прошу...
MSG_GET_WARPCUBE_02	Вз-з-з-з! Вр-р-р-ру!
MSG_GET_WARPCUBE_03	Вы получили куб излома.
MSG_FAL_DAN_01	Пи-и-и-и! Пи-и-и-и!
MSG_MRG_DAN_01	...хозяИН!.. мы ТАК долго ждали...
MSG_MRG_DAN_02	...наш ДРУГ отправился в путь... на ЗАПАД...<P>\nон забрал КУБ излома...и отправился к нашему хозяИНУ...
MSG_MRG_DAN_03	...с помощью КУБА излома можно попасть...на НЕБЕСА...<P>\n...он ПЕРЕНЕСЕТ вас в...летучую КРЕпость...
MSG_WND_DAN_01	...анализ ТИАмат... СЛАБЫХ мест не обнаружено...
MSG_WND_DAN_02	...из этого СМОтрового окна... виден... ВЕСЬ мир...
MSG_WND_DAN_03	Перед вами алтарь, излучающий силу ветра.
MSG_WND_DAN_04	Вы получили адамантит.
MSG_LOOK_WINDOW_01	Из смотрового окна виден весь мир.<P>\nСтихии огня, земли, воды и ветра легкой дымкой окутывают поверхность земли и собираются в одной точке...<P>\nТочке, расположенной меж четырех алтарей. Должно быть, именно там находится Святилище Хаоса!
MSG_TIAMAT_01	Вы сразили Лича и отыскали мое логово на вершине мира.
MSG_TIAMAT_02	Лич, Марилит...<P>\nВы сразили два Исчадия и отыскали мое логово на вершине мира.
MSG_TIAMAT_03	Лич, Кракен...<P>\nВы сразили два Исчадия и отыскали мое логово на вершине мира.
MSG_TIAMAT_04	Лич, Марилит, Кракен...<P>\nВы сразили три Исчадия и отыскали мое логово на вершине мира.
MSG_TIAMAT_05	Однако так даже лучше... Пусть лик Исчадия Ветра Тиамат будет последним, что запечатлеют ваши глаза!
MSG_EPL_01	Временная петля наконец-то прервалась...
MSG_EPL_02	Бесконечная борьба, длившаяся более двух тысяч лет, закончилась, и вновь воцарился мир.
MSG_EPL_03	Свет четырех кристаллов восстановил силу ветра, воды, земли и огня.
MSG_EPL_04	Цепь злодеяний Гарланда началась со случайности.
MSG_EPL_05	Увы, через силу четырех стихий та же случайность породила и Исчадия.
MSG_EPL_06	На мир опустилась тьма, и чудовища потеряли страх...
MSG_EPL_07	Однако теперь все это осталось в прошлом.
MSG_EPL_08	Потоки всех четырех стихий восстановились, и теперь четыре воина могут вернуться в хорошо знакомое им время — в мир, где их ждут принцесса Сара, королева Джейн и, между прочим, все тот же Гарланд.
MSG_EPL_09	Когда именно, в какой роковой день время закрутилось в бесконечной петле?
MSG_EPL_10	Этого не знает никто.
MSG_EPL_11	Казалось, этот цикл времени будет бесконечным. И все же храбрость четырех юных путешественников смогла все исправить. Обратившись к тем самым силам, что повергли мир во тьму, воины пролили на него новый свет.
MSG_EPL_12	Никто и никогда не вспомнит, какие тяготы вынесла четверка храбрецов, ведь как только цепь разорвалась, все стерлось из истории.
MSG_EPL_13	И все же память об их подвигах будет жить в людских сказаниях...
MSG_EPL_14	В сказаниях о гномах и эльфах, о драконах и блистательных цивилизациях, что, даже погибая, тянулись к небесам.
MSG_EPL_15	Четыре воина скоро вернутся домой.
MSG_EPL_16	Память о пройденных испытаниях навсегда отпечаталась в их сердцах, и они будут молчаливо стоять на страже нашего благополучия.
MSG_EPL_17	Не забывайте, что силу следует использовать так, как было назначено, что силу света нельзя обращать во зло и что истинные кристаллы сокрыты в вашем сердце.
MSG_EPL_18	Ибо вы — воин, шагнувший сквозь само время.
MSG_EPL_19	Ибо вы несете свет...
MSG_EPL_20	
MSG_EPL_21	
MSG_EPL_22	
MSG_EPL_23	
MSG_EPL_24	
MSG_EPL_25	
MSG_EPL_26	
MSG_EPL_27	
MSG_EPL_28	
MSG_EPL_29	
MSG_EPL_30	
MSG_MAP0A01_01	Заходите, заходите! Одна ночь стоит (KINGAKU) гилов. Останетесь?
MSG_MAP0A01_02	Приходите еще!
MSG_MAP0A01_03	Приятных снов!
MSG_MAP0A01_04	У вас не хватает денег.
MSG_MAP0A01_05	Восстань, падший воин!
MSG_MAP0A01_06	Воскрешение соратника (SITAI) будет стоить (KINGAKU) в гилах. Воскресить соратника?
MSG_MAP0A01_07	Кого вы хотите воскресить?
MSG_MAP0A01_08	Никто из вас не нуждается в моей помощи. Не теряйте силы духа, храбрые воины.
MSG_MAP0A01_09	Вы хотите воскресить соратника (SITAI)?
MSG_OTHER_11	Вы получили из сундука: (ITEM_N)!
MSG_OTHER_12	Вы получили из сундука гилы: (NUM)!
MSG_OTHER_13	Вам столько не унести!
MSG_OTHER_14	Пусто.
MSG_OTHER_18	Чудовища!
MSG_OTHER_52	Покинуть?
THANKS_TO_EVERYONE	Мы хотим сказать огромное спасибо всем фанатам,\nкоторые были с нами тогда и сейчас, а также\nразработчикам, трудившимся над оригинальными версиями.

