SPEAKER_01	???
MSG_DWF_CAV_04	O Schreck, es hat begonnen. Die Erde beginnt vom Westen her zu faulen!
MSG_DWF_CAV_05	Die Erde scheint sich zu erholen! Das ist wohl euch zu verdanken, was? Gute Arbeit!
MSG_DWF_CAV_06	Schon bei Smyth, dem Schmied gewesen?
MSG_DWF_CAV_07	Woher das Krachen kommt? Das ist Opa Nerik, der hinter dem Dorf Gestein zertrümmert.
MSG_DWF_CAV_08	Opa Nerik ist der Größte. Es gibt keinen Zwerg, der ihn nicht kennt!
MSG_DWF_CAV_09	Cheerio!
MSG_DWF_CAV_10	Armreife und Ringe eignen sich genauso gut zur Abwehr wie normale Rüstungen.
MSG_DWF_CAV_12	Habt ihr schon den Meereskanal gesehen? Opa Neriks Verdienste erfüllen das gesamte Zwergenvolk mit Stolz!
MSG_DWF_CAV_13	Ich bin auf der Suche nach dem Levitanith ... Es heißt, der Stein könne fliegen.
MSG_DWF_CAV_14	Niemand weiß, ob es stimmt, doch vor langer Zeit soll man Schwarzpulver in den Schatzkammern des Schlosses versteckt haben.
MSG_DWF_CAV_16	Verflixt nochmal! Dieser Granitfels ist härter als mein eigener Dickschädel!<P>\nHätte ich doch nur etwas Schwarzpulver, dann wäre der Meereskanal im Nu fertig gebaut ...
MSG_DWF_CAV_17	Mit den stumpfen Klingen ist euch nicht geholfen. Das sind nur Probeanfertigungen.
MSG_DWF_CAV_18	Die Tür ist mit einem Zauber versiegelt. Nur ein Zauberschlüssel kann sie öffnen.
MSG_CANAL_01	Oha! Schwarzpulver!<P>\nMit seiner Sprengkraft kann ich endlich den Meereskanal bauen. Ihr habt was gut bei mir!
MSG_CANAL_02	So, die Ladung ist angebracht.
MSG_CANAL_03	Und jetzt heißt es Abschied nehmen von dieser lästigen Granitwand.
MSG_CANAL_04	Was steht ihr da noch rum?! Wollt ihr von der Explosion zerfetzt werden?! Alle Mann in Deckung!
MSG_CANAL_05	Jetzt kann ich endlich meine Weltreise fortsetzen!
MSG_GET_EXCALIBER_01	Ist ... ist das etwa Adamantite?!
MSG_GET_EXCALIBAR_02	Mit diesem Metall schmiede ich euch ein Schwert, das es kein zweites Mal gibt!
MSG_GET_EXCALIBAR_03	Es ist vollbracht!<P>\nVon all den Schwertern, die jemals in der hitzigen Glut meines Schmiedeofens geschmiedet wurden, ist dies das beste!
MSG_GET_EXCALIBAR_04	Wahrlich ein Prachtexemplar. Nehmt es. Dieses Schwert gehört in eure Hände.
MSG_GET_EXCALIBAR_05	Exkalibur erhalten!
MSG_LEARN_01	Hm?! Lasst mich diesen Stein sehen ...
MSG_LEARN_02	Bei den Göttern! I-Ist dies der einzigartige Rosetta-Stein?!
MSG_LEARN_03	Nun wird es mir endlich gelingen, die Sprache der Lufenianer zu entschlüsseln!
MSG_LEARN_04	Hm ... Hmmm ... Aber natürlich ... Es ist so simpel ... Ich wusste, ich bin ein Genie!
MSG_LEARN_05	Nun, eine äußerst komplexe Sprache, in der Tat, aber ich schätze, mit mir als Lehrmeister könnt selbst ihr sie lernen ...
MSG_LEARN_06	Seht ihr? Jetzt könnt ihr auch Lufenianisch!
MSG_MMD_CTY_01	Die Erde ist am Verfaulen. Das sind die Untaten dieses bösen Vampirs, der in der Terra-Höhle haust.<P>\nNur weil er den natürlichen Energiefluss der Erde stört, ist aus dieser einst blühenden Stadt ein so trostloser Ort geworden.<P>\nIch bitte euch. Vernichtet ihn!
MSG_MMD_CTY_02	Früher war Melmond eine lebhafte Stadt. Die Erde war reich an Nährstoffen und alles blühte und gedieh.
MSG_MMD_CTY_03	Von einem Vampir wurden wir heimgesucht ... Unsere Kirche wurde zerstört, und unsere Stadt gleicht einer Ruine.<P>\nKann denn niemand dem Faulen der Erde ein Ende setzen?
MSG_MMD_CTY_04	Seid Ihr etwa die Kämpfer des Lichtes?
MSG_MMD_CTY_05	Gesegnet seien die Kristalle.
MSG_MMD_CTY_06	Der Vampir ist gebannt und trotzdem fault die Erde weiter. Warum bloß?
MSG_MMD_CTY_07	Südlich dieser Stadt, auf der Halbinsel, die hier in der Gegend besser als die »Zunge des Teufels« bekannt ist, findet ihr die Terra-Höhle.<P>\nFrüher gediehen unsere Feldfrüchte dort am besten. Doch mittlerweile ist dieser Ort völlig verkommen.
MSG_MMD_CTY_08	Sagt bloß, der Erd-Kristall hat seinen einstigen Glanz zurückgewonnen?!
MSG_MMD_CTY_09	Der Riese, der in der Höhle westlich von hier lebt, frisst gerne Steine, habe ich mir sagen lassen. Eine besondere Vorliebe von ihm sind wohl Edelsteine.
MSG_MMD_CTY_10	Ich bin Wissenschaftler und arbeite hauptberuflich als Genie. Ihr habt sicher bereits von meinem Namen gehört.<P>\nNicht?! So was von ignorant!
MSG_MMD_CTY_12	Im Norden soll es vor langer Zeit eine hoch entwickelte Zivilisation gegeben haben.<P>\nHeute ist davon aber nichts mehr zu sehen.
MSG_MMD_CTY_14	Uiii, aus euch ist aber was geworden! So habe ich mir Helden vorgestellt!
MSG_MMD_CTY_15	Früher konnten die Menschen angeblich mithilfe einer besonderen Kraft Schiffe in die Lüfte aufsteigen lassen.
MSG_MMD_CTY_16	Ist das ein Luftschiff? Dann hat es sie also wirklich gegeben!
MSG_MMD_CTY_17	Ich bin Watts, der Zwerg. Ich bin gekommen, um Nachforschungen über das Faulen der Erde anzustellen.
MSG_MMD_CTY_18	Kämpfer des Lichtes. Es ist euer Verdienst, dass das Grün der Erde wieder aufzuleben scheint.
MSG_MMD_CTY_19	In einer Höhle nicht weit südlich von hier lebt ein alter Herr mit dem Namen Sada. In der Tat ein sehr weiser Mann.
MSG_MMD_CTY_20	Ich bin Bauer. Was dagegen?
MSG_MMD_CTY_21	Der Boden fault immer weiter. Und das, obwohl der Vampir vernichtet ist.<P>\nWarum nur? Gibt es vielleicht noch eine andere Ursache?!
MSG_MMD_CTY_22	Schaut doch mal in dem Geschäft meines Vaters vorbei.
MSG_MMD_CTY_23	Erlangt der Erd-Kristall seine leuchtende Kraft wieder, wird auch die Erde wieder zu Leben erwachen und diese Welt mit Bäumen und blühenden Feldern überdecken.
MSG_MMD_CTY_24	Ihr Kämpfer des Lichtes ... Vielen Dank, dass ihr uns unsere blühenden Felder zurückgebracht habt.
MSG_MMD_CTY_25	Ein Grabstein ...
MSG_MMD_CTY_26	Mögen eure Kristalle stets vom Licht erleuchtet sein.
MSG_MAP01_01	Sternrubin erhalten!
MSG_LICH_01	Wer wagt es, mich zu stören?
MSG_LICH_02	Ich bin Lich. Das Chaos, das die Erde frisst ...
MSG_LICH_03	Und nichts und niemand wird mich von meinem Vorhaben abhalten. Schon gar nicht niederes Gesindel, wie ihr es seid.
MSG_VAMPIRE_01	Alles auf dieser Welt ist vergänglich.<P>\nDas Schicksal nimmt seinen Lauf. Und Fäulnis wird die Erde überziehen.
MSG_VAMPIRE_02	Euer Handeln ist sinnlos. Wehrt euch nicht gegen eine Kraft, die ihr nicht einzuschätzen wisst.<P>\nLasst mich euch führen – in das Reich der Untoten ...!
MSG_ERH_CAV_01	Iiih ... iiih ...
MSG_ERH_CAV_02	Eine Steinplatte liegt auf dem Boden. Sie strahlt eine böse Kraft aus.
MSG_ERH_CAV_03	Der Altar der Erde. Die Quelle der Fruchtbarkeit.
MSG_GIANT_RUBYEAT_01	I-Ist ... ist das etwa ein Sternrubin?!<P>\nHmmm ... Wollt ihr mir den geben? Dann mache ich euch den Weg frei.
MSG_GIANT_RUBYEAT_02	*Mampf* ... *mampf* ... *knirsch* ...<P>\nLecker ... Ein sehr guter Jahrgang. Es geht nichts über einen echten Sternrubin!
MSG_GIA_CAV_01	Ihr kommt hier nicht durch!
MSG_SAG_CAV_01	Gesegnet seien die Kristalle.
MSG_GET_STICK_01	Es ist also euch zu verdanken, dass der Vampir nicht mehr ist ...<P>\nDoch offenbar war auch er nur das Faktotum einer noch viel böseren Existenz. Tief unten erstickt das Chaos der Erde den segnenden Schein des Kristalls.<P>\nHinter dem Raum des Vampirs geht es noch tiefer hinunter. Benutzt dort diesen Stab ...
MSG_GET_STICK_02	Holzstab erhalten!
MSG_GET_CANOE_01	Ihr habt das Chaos der Erde besiegt. Der Kristall erstrahlt wieder in seinem alten Glanz. Menschen, Elfen und Zwerge, sie alle werden es euch danken. Doch noch ist die Gefahr nicht gebannt. <P>\nDas Chaos des Feuers ist durch die Unruhen zweihundert Jahre verfrüht erwacht. Nehmt dieses Kanu. Euer Schicksal führt euch zum Vulkan Gurug ...
MSG_GET_CANOE_02	Kanu erhalten!
MSG_CLK_CTY_01	Kaum ist mein ehrenwerter Gatte von seinen langen Reisen wieder zurück, pennt er den ganzen Tag nur.<P>\nWenigstens ein bisschen könnte er sich doch um den Haushalt kümmern. Ich hab’s doch auch nicht einfach.
MSG_CLK_CTY_02	Zzz ...
MSG_CLK_CTY_03	Schon seit mehr als zehn Jahre ziehe ich durch die Länder und suche den Levitanith. Mein nächstes Ziel ist die Höhle im Norden.<P>\nAber in letzter Zeit ist meine Frau ziemlich sauer auf mich, weil ich so oft fort bin ...
MSG_CLK_CTY_04	Wir sind die zwölf Weisen. Die Veränderung der Gestirne am nächtlichen Firmament und die ausgesprochenen Prophezeiungen führten uns in dieses Land ...
MSG_CLK_CTY_05	Vier Kristalle existieren auf dieser Welt.<P>\nDoch ihr strahlender Glanz scheint erloschen. Die vier Chaosse überschatten mit ihren finsteren Machenschaften den schützenden Glanz der Kristalle.
MSG_CLK_CTY_06	Die bösen Kräfte der vier Chaosse strömen allesamt zum Chaos-Tempel.<P>\nJetzt, da durch eure Heldentaten die vier Kräfte der Kristalle wieder im Gleichgewicht stehen, geht zum Tempel des Chaos und bringt die Quelle des Bösen zum Versiegen!
MSG_CLK_CTY_07	Feuer, Erde, Wasser und Wind ... Alles auf dieser Welt entsteht aus diesen vier Elementen.
MSG_CLK_CTY_08	Ihr habt es also vollbracht. Die vier Kristalle haben ihren schützenden Schein wiedererhalten.<P>\nDie Kraft ihres Scheins ist die einzige Möglichkeit, die Barriere der Zeit zu durchbrechen. Die Ursache allen Unheils bahnte sich schon vor 2000 Jahren an ...
MSG_CLK_CTY_09	Die Quelle ihrer Kraft beziehen die Kristalle aus den vier Altären, die über die gesamte Welt verstreut sind.<P>\nDie vier Chaosse, die sich der Altäre bemächtigt haben, verdecken den heiligen Schein der Kristalle ...
MSG_CLK_CTY_10	Eure Erinnerungen scheinen verloren, doch es besteht kein Zweifel daran, dass ihr, bevor ihr dieses Land betreten habt, treu dem Strom der Zeit gefolgt seid.<P>\nDoch nun seid ihr Besucher in einer euch fremden Zeit. Denn der Zeitstrom wurde verzerrt ...
MSG_CLK_CTY_11	Selbst den Strom der Zeit versuchen die vier Chaosse zu beherrschen.<P>\nVor vierhundert Jahren erschien das Chaos des Windes. Und vor zweihundert Jahren tauchte das Chaos des Wassers auf.<P>\nDurch ihre Machenschaften war die Zivilisation des Nordens dem Untergang geweiht ...
MSG_CLK_CTY_12	Der Strom der Zeit ... verzerrt zu einem strudelnden, nie endenden Zeitwirbel.<P>\nDiese Endlosschleife des Hasses ist die Ursache allen Übels. Und sie muss in der Vergangenheit zerstört werden.
MSG_CLK_CTY_13	Das Chaos der Erde lässt die fruchtbaren Böden dieser Welt verrotten ...
MSG_CLK_CTY_14	Das viele Unheil, das vor vierhundert Jahren begann ...<P>\nTatsächlich liegt sein Beginn lediglich einige wenige Tage zurück. Denn jemand reiste in die Zeit zurück. Ganze 2000 Jahre ...
MSG_CLK_CTY_15	Das Chaos des Feuers wird diese Welt in einen lodernden Feuerball verwandeln.
MSG_CLK_CTY_16	Ich sehe den Fluss der Zeit vor meinen Augen ...<P>\nEtwas, das in die Zeit von vor 2000 Jahren reiste, versucht erneut den Untergang dieser Welt herbeizuführen.<P>\nUnd schon bald wird es zum wiederholten Male in die Vergangenheit reisen. Eine endlose Spirale der Trauer und des Hasses.
MSG_CLK_CTY_17	Es ist eure Aufgabe, das Leuchten der Kristalle wiederherzustellen. Seid auf der Hut und kommt hierher zurück, sobald ihr eure Taten vollbracht habt. Einige Rätsel werden wir bis dahin gelöst haben.
MSG_CLK_CTY_18	In einem Zyklus von 2000 Jahren werden Hass geschürt und Schicksale zerstört.<P>\nIhr, die Kämpfer des Lichtes, seid auserkoren, um diesen Kreislauf des Bösen endgültig zu beenden und das Gleichgewicht allen Seins wiederherzustellen.
MSG_CLK_CTY_19	Bringt uns das Leuchten der vier Kristalle zurück. Nur ihr Kämpfer des Lichtes seid dazu in der Lage.
MSG_CLK_CTY_20	Kraft und Macht müssen stets dem Guten dienen.
MSG_CLK_CTY_21	Westlich dieser Stadt steht der Vulkan Gurug. Das Chaos des Feuers, das so lange Zeit dort geschlafen hat, scheint zweihundert Jahre zu früh erwacht zu sein.<P>\nVernichtet es, bevor es zu spät ist und es unsere Welt in einem Meer von Flammen untergehen lässt!
MSG_CLK_CTY_22	Vor vierhundert Jahren heulte der Wind ... Vor zweihundert Jahren tobten die Meere ...<P>\nSchon bald wird auch der Boden durchtränkt sein vom Moder des Bösen. Und sein zorniges Feuer wird alles Leben vernichten ...
MSG_CLK_CTY_23	Mein Name ist Lukan.<P>\nIch kann sie spüren und ich kann sie sehen ... die immer wiederkehrende Seele des Bösen.<P>\nGleichwohl gibt es Hoffnung. Denn ein schwacher Lichtschimmer beleuchtet den Weg, der uns aus der Dunkelheit führt.
MSG_CLK_CTY_24	Ein Grabstein ...
MSG_GRG_MNT_01	Dies ist der Altar des Feuers. Die Quelle der hitzigen Glut und der züngelnden Flammen.
MSG_MARILITH_01	Ihr habt also das Chaos der Erde vernichtet und meinen Schlaf gestört?!
MSG_MARILITH_02	Das Chaos der Erde und das des Wassers sind also durch eure Hände vernichtet worden?!
MSG_MARILITH_03	Das Chaos der Erde und das des Windes sind also durch eure Hände vernichtet worden?!
MSG_MARILITH_04	Erde, Wasser und Wind. Alle drei Chaosse wollt ihr vernichtet haben, ihr elendes Menschenpack?!
MSG_MARILITH_05	Ich bin Kali, das Chaos des Feuers. Ihr werdet Höllenqualen erleiden, bevor ihr zu Asche verbrennt.<P>\nDafür sorgen meine wütenden Flammen!
MSG_GET_FLOAT_01	Levitanith erhalten!
MSG_MAP1B_01	Luftschiff erhalten!
MSG_GET_MOUSE_01	Rattenschwanz erhalten!
MSG_TRIAL_CAS_01	Soso, ihr seid also im Besitz der Krone und wollt nun euren Mut unter Beweis stellen?<P>\nWenn das euer Wunsch ist, nehmt Platz auf dem Thron, der euch weiter in das Palais führen wird.<P>\nDen Beweis eures Mutes gilt es zu finden. Mögen die Götter euch gnädig sein ...
MSG_TRIAL_CAS_02	Hinaus! Es ist euch nicht gestattet, hier länger zu verweilen. Ihr seid der Mutprobe nicht würdig!
MSG_CLASS_CHG_01	Menschen, die wahren Heldenmut unter Beweis stellen und denen ich aufrichtig meinen Respekt zollen kann, gibt es nicht mehr viele.
MSG_CLASS_CHG_02	Doch in euren Augen sehe ich Kraft. Und euer freundschaftliches Band ist eure wahre Stärke, wie es der Rattenschwanz bekundet.
MSG_CLASS_CHG_03	Wie versprochen soll euer Mut belohnt werden. Ich verleihe euch hiermit den Rang von Helden.
MSG_DRG_CAV_01	Ich bin Bahamut, König der Drachen.<P>\nBringt mir einen Beweis eures Heldenmutes, und ich werde euch reich belohnen.
MSG_DRG_CAV_02	Gesegnet seien die Kristalle.
MSG_DRG_CAV_03	Ihr habt keine Angst vor mir? Na, das nenn ich aber tapfer ...
MSG_DRG_CAV_04	Hattet ihr schon eine Audienz beim Drachenkönig Bahamut?<P>\nJene, die ihren Mut unter Beweis stellen, werden hoch geehrt werden.
MSG_DRG_CAV_05	Wir Drachen gehen seit jeher in das nordöstliche Palais der Probe, um unsere Willenskraft und unseren Mut zu bekunden.
MSG_DRG_CAV_06	Der Gegenstand, der euren Mut beweist, ändert des Öfteren seine Form. Lasst euch von seinem Anschein nicht in die Irre führen.
MSG_DRG_CAV_07	Vor langer Zeit war die nördliche Region berühmt für ihre wunderschönen Tempelanlagen und ihre Schlösser, die mit mechanischen Vorrichtungen versehen waren.<P>\nAber das ist lange her ...
MSG_DRG_CAV_08	Menschen wie euch trifft man in unserem Reich selten.<P>\nSolltet ihr waghalsige Abenteurer sein, empfehle ich euch, Drachenkönig Bahamut um eine Audienz zu ersuchen.
MSG_DRG_CAV_09	Wir sind Drachen des gardianischen Archipels. Wir sind friedlich gesinnt und verabscheuen sinnlose Gewalt.
MSG_DRG_CAV_10	In längst vergangenen Tagen haben Menschen und wir Drachen gemeinsam in Frieden gelebt ...
MSG_DRG_CAV_11	Unerschrocken und willensstark müsst ihr sein, wenn ihr das Palais der Probe lebend wieder verlassen wollt.
MSG_DRG_CAV_12	Dies sind die Gemächer von Bahamut, dem König der Drachen. Also, nehmt euch in acht!
MSG_DRG_CAV_13	Mit seinen Argusaugen erkennt Drachenkönig Bahamut den wahren Mut, der in euch steckt.
MSG_OXYALE_01	O-Oh! I-Ihr habt mich gerettet, nicht wahr? Verzeiht, dass ich vorhin weggeflogen bin, ohne mich zu bedanken.<P>\nAber es war schrecklich, in dieser kleinen Flasche zu stecken, und ich war verängstigt.<P>\nAls Wiedergutmachung werde ich euch etwas von dem Luftwasser heraufholen, das am Grunde dieser Quelle hervorsprudelt.
MSG_OXYALE_02	Aus dem Luftwasser quillt unendlich viel Luft hervor.
MSG_OXYALE_03	Luftwasser erhalten!
MSG_GAI_CTY_01	Ja, ich hab die lästige Fee gefangen und der Karawane verkauft.<P>\nWas dagegen?! Ich hab sie gefangen, dann darf ich mit ihr auch machen, was ich will!
MSG_GAI_CTY_02	Es soll einen Wissenschaftler geben, der die Sprache der Lufenianer erforscht. Wie hieß er doch gleich?
MSG_GAI_CTY_03	Früher hat man die Fee aus der Quelle öfter mal zu Gesicht bekommen. In letzter Zeit gar nicht mehr ...
MSG_GAI_CTY_04	Mein Vater pflegte immer zu sagen: »Willst du Mut und Ehre beweisen, musst du ins Palais verreisen.«
MSG_GAI_CTY_05	Am Grunde der Quelle in unserer Stadt soll Luftwasser quillen. Aber nur Feen können dieses Wasser heraufbringen.
MSG_GAI_CTY_06	Auch heute noch erzählt man sich hier von den Himmelmenschen, die die Lüfte beherrschten und hoch über den Wolken ein Schloss errichtet haben sollen.
MSG_GAI_CTY_07	Der Turm in der Wüste von Yanikurm kann von niemandem bestiegen werden.<P>\nAus der Ferne soll er aussehen wie eine Luftspiegelung, weswegen man ihn den »Turm Mirage« nennt. Niemand weiß, ob er tatsächlich existiert.
MSG_GAI_CTY_08	Dieser Besen ist unverbesserlich. Ständig versteckt er sich in der Besenkammer und schwänzt seine Arbeit!
MSG_GAI_CTY_09	Fegen, fegen, fegen!
MSG_GAI_CTY_10	Schon in der Gegend um Adlerschwinge gewesen? Dort spricht man eine völlige fremde Sprache ...
MSG_GAI_CTY_11	Wie bitte? Ihr versteht die Sprache, die in Adlerschwinge gesprochen wird?
MSG_GAI_CTY_12	Willkommen in der Stadt Gaia. Von Fremden wird unsere Stadt auch als Adlerauge bezeichnet.<P>\nSüdlich von hier gibt es eine Gegend, die man Adlerschwinge nennt. Eine sehr alte Stadt soll es dort auch geben.
MSG_GAI_CTY_13	Vielen Dank, dass ihr mich befreit habt! Ist das Luftwasser nicht toll? Aus dem Luftwasser quillt unendlich viel Luft.<P>\nDamit kann man stundenlang unter Wasser atmen.
MSG_GAI_CTY_14	Das find ich ja nun echt total krass! Ihr seid fremd hier, oder? <P>\nWie seid ihr über die Berge gekommen? Seid ihr etwa geflogen?
MSG_GAI_CTY_15	Ich habe gesehen, wie etwas Leuchtendes am nächtlichen Himmel Richtung Westen flog.
MSG_SUBMARINE_01	Oh, ihr nennt das Luftwasser euer eigen ...
MSG_SUBMARINE_02	Schon so lange warten wir auf euch ...
MSG_SUBMARINE_03	Bitte! Helft den Meerjungfrauen!
MSG_ORK_CTY_01	Schon mal vom Luftwasser gehört?
MSG_ORK_CTY_02	Schon mein Urgroßvater erzählte mir Geschichten über einen Tempel, der vor zweihundert Jahren im Meer versunken sein soll.<P>\nDer Geschichte nach sollen dort nun Meerjungfrauen hausen ...
MSG_ORK_CTY_03	Vor zweihundert Jahren soll diese Stadt mal eine richtige Metropole gewesen sein.
MSG_ORK_CTY_04	Schaut mal auf meine Beine! Sind sie nicht schön?<P>\nEs ist so lustig, Beine zu haben. Schaut doch nur, wie ich springen und tanzen kann!
MSG_ORK_CTY_05	Anderhill von der Karawane hatte etwas Komisches dabei ...
MSG_ORK_CTY_06	Lufenianisch wurde vor geraumer Zeit von den Himmelmenschen gesprochen.<P>\nMein weiser Bruder Une ist auf der Suche nach dem Rosetta-Stein. Mit ihm soll man angeblich Lufenianisch sprechen können.
MSG_ORK_CTY_07	Sagt bloß, das ist der Rosetta-Stein?!<P>\nSeid doch so nett und bringt ihn Une. Ihr würdet ihm seinen Lebenstraum erfüllen!
MSG_ORK_CTY_08	Mitsamt seinen vielen Schätzen soll der Meerestempel untergegangen sein. Gold, Silber und Diamanten!<P>\nAuch irgendwelche Steinplatten, auf denen mysteriöse Schriften eingraviert waren, soll es im Tempelinneren gegeben haben.
MSG_ORK_CTY_09	Kope sprach heute Morgen von etwas Glänzendem, das vom Himmel gefallen sein soll ...
MSG_ORK_CTY_10	*Hicks* ... Dreck aber auch ...<P>\nWas ist?! Was steht ihr da und glotzt? Das Leben ist einfach nicht gerecht.<P>\nNicht mal die Fische wollen anbeißen. Was bleibt mir da anderes übrig, als zur Pulle zu greifen, häh?!
MSG_ORK_CTY_11	Sind das eure eigenen Beine, die euch tragen, oder geht es hier mit unrechten Dingen zu?
MSG_ORK_CTY_12	Vor mehr als zweihundert Jahren war der Meerestempel von Onlak die Gebetsstätte der Stadt, in der das heilige Meereswasser gepriesen wurde.<P>\nDoch heute ist das Wasser kraftlos und verschmutzt. Ich bitte euch. Tut etwas dagegen!
MSG_ORK_CTY_13	Das heilige Meereswasser hat seine einstige Stärke zurückgewonnen.<P>\nHoffentlich wird jetzt auch diese Stadt wieder aufblühen!
MSG_ORK_CTY_14	Ich möchte die Meerjungfrauen im Meerestempel retten. Ich habe aus einem großen Fass ein Unterwasserboot gebaut, aber auf halbem Weg nach unten geht mir die Luft aus ...
MSG_ORK_CTY_15	Ihr seid wohl auch Krieger? Meine Mission führt mich zum Palais der Probe.<P>\nDort werde ich den Beweis meines Drachenmutes erbringen, um dann vom großen Drachenkönig zu einem höheren Rang ernannt zu werden!
MSG_ORK_CTY_16	Jetzt bin ich aber baff. Ihr zerbrechlichen Menschen seid beim Drachenkönig gewesen?!
MSG_ORK_CTY_17	Mein Vater zieht immer mit der Karawane durch das Land. Dieses Mal wollte er in die westliche Wüste reisen.<P>\nIm Norden der Wüste gibt es eine kleine Oase, wo er immer eine Pause einlegt. Hoffentlich kommt er bald wieder nach Hause.
MSG_ORK_CTY_18	Tag auch! Ich bin Kope.<P>\nUnd ob ich gestern was Glänzendes gesehen habe! Ich bin dann zum nördlichen Wasserfall gelaufen, weil ich sehen wollte, was es war.<P>\nEs war irgendein komisches Unwesen mit vielen Schrauben und merkwürdigen Eisenplatten ...
MSG_ORK_CTY_19	In das Fass steigen?
MSG_ORK_CTY_20	Lasst Euer anmutiges Antlitz im Wasser spiegeln.<P>\nBäh! Ihr seht ja unglaublich schmutzig aus. Los, wascht Euch mit meinem Wasser den Dreck aus dem Gesicht.
MSG_ORK_CTY_21	Ein Grabstein ...
MSG_ORK_CTY_22	Ein Brunnen ...
MSG_MAP04_01	Rosetta-Stein erhalten!
MSG_KRAKEN_01	Hohoho, ihr hirnlosen Landbewohner. Eure verzweifelte Hartnäckigkeit amüsiert mich ...
MSG_KRAKEN_02	Doch ihr befindet euch in meinem Reich. Denn ich bin das Chaos des Wassers, Aquadon!<P>\nDiese dunkle Tiefsee wird eure Grabstätte werden!
MSG_SEA_DAN_01	Dies ist der Altar des Wassers. Die Quelle allen Lebens.
MSG_SEA_DAN_02	Oh! Es scheint, als wurden unsere Gebete erhört!
MSG_SEA_DAN_03	Wenn das Meer sein schützendes Licht verliert, werden wir zu Schaumblasen und lösen uns in nichts auf.
MSG_SEA_DAN_04	Eine von uns ist an die Erdoberfläche und ist seitdem nicht mehr zurückgekommen.<P>\nHoffentlich steckt sie nicht in Schwierigkeiten ...
MSG_SEA_DAN_05	Warum könnt ihr eigentlich unter Wasser atmen? Sehr merkwürdig ...
MSG_SEA_DAN_06	Helft uns und rettet das Meer. Stellt das Leuchten des Wasserkristalls wieder her!
MSG_SEA_DAN_07	Vielen herzlichen Dank. Es wird nicht mehr lange dauern, und das Meer wird wieder so sein wie früher.
MSG_SEA_DAN_08	Ob der Kristall jemals wieder leuchten wird? Oder werden wir einfach zu Schaumblasen und zerplatzen?
MSG_SEA_DAN_09	Sagt mal, sind das Kristalle, die ihr bei euch tragt? Etwa die aus der Legende? Wer seid ihr überhaupt?
MSG_SEA_DAN_10	Ihr befindet euch im obersten Stockwerk des Tempels. Das Chaos des Wassers hat sich passenderweise im untersten Stockwerk eingenistet.
MSG_SEA_DAN_11	Ihr kennt doch bestimmt den Turm Mirage, oder? Der steht auf dem östlichen Kontinent inmitten einer Wüste.<P>\nIch habe kürzlich gesehen, wie dort jemand hineingegangen ist! Und zwar begleitet von einem Glockenläuten ...
MSG_SEA_DAN_12	Das Chaos des Wassers ist zu mächtig. Wenn es weiterhin sein Unwesen treibt, wird das Wasser bald sterben.
MSG_SEA_DAN_13	In das Fass steigen?
MSG_GET_CHIME_01	Ihr Krieger der Legende ... Nehmt dies mit euch.<P>\nMit dieser Glocke wird euch der Turm Mirage Eingang gewähren.
MSG_GET_CHIME_02	Glocke erhalten!
MSG_RFE_CTY_01	Lupa? Gami Do?
MSG_RFE_CTY_02	Die Legende besagt, dass vierhundert Jahre nach dem Zerfall der himmlischen Zivilisation Krieger erscheinen werden, die die Kraft des Lichtes in ihren Händen halten und uns vor einem großen Unheil bewahren werden.
MSG_RFE_CTY_03	Abgesandte des Lichtes! Die Legende ist wahr!
MSG_RFE_CTY_04	In unserer Verzweiflung schickten wir fünf unserer besten Krieger los ...<P>\nDoch angeblich hat sie eines der Chaosse verflucht, sodass sie nun ein Dasein als Fledermäuse fristen.
MSG_RFE_CTY_05	Das Luftschloss, das hoch über unseren Köpfen schwebt ...<P>\nVor langer Zeit lebten unsere Vorfahren in diesem Schloss. Und der Turm Mirage soll sein Eingang sein.
MSG_RFE_CTY_06	Wir kamen zu dem Schluss, dass selbst die vier Chaosse Schergen eines noch viel mächtigeren und bösartigeren Wesens sind.<P>\nUnsere fünf Krieger sollten dieses Wesen ausfindig machen ... Doch schon lange haben wir nichts mehr von ihnen gehört.
MSG_RFE_CTY_07	Vier elementare Kräfte formen unsere Welt: Feuer, Erde, Wasser und Wind ...<P>\nUns Lufenianern vermachte man die Kraft des Windes, sodass unsere Vorfahren hoch oben am blauen Sternenhimmel ein schwebendes Schloss errichteten.
MSG_RFE_CTY_08	Vor vierhundert Jahren entwickelten wir uns zu einer Hochkultur.<P>\nSogar den Himmel konnten wir erobern. Doch von dieser einst hoch entwickelten Zivilisation ist heute nichts mehr zu sehen.
MSG_RFE_CTY_09	Das Luftschloss schwebt hoch über den Wolken in einem Meer von Sternen.
MSG_RFE_CTY_10	Wir Himmelmenschen tradieren unsere Erinnerungen auf rituelle Weise. <P>\nDoch auch unsere Erinnerungen scheinen über die Jahrhunderte zu verblassen.
MSG_RFE_CTY_11	Ob die Maschinenmenschen, die unsere Vorväter bauten, noch immer aktiv sind?
MSG_RFE_CTY_12	Wir sind Lufenianer. Wir sind die Nachkommen jenes Volkes, das den Himmel und die Lüfte sein Zuhause nannte.<P>\nDas Schiff mit dem ihr reist, ist ein Luftschiff. Gebaut wurde es von Cid, einem legendären Lufenianer.
MSG_RFE_CTY_13	Der Turm Mirage ist das Symbol Lufenias.
