id,group_id,lv,insert_type_1,hp_value1,hp_value2,mp_value1,mp_value2,insert_type_2,strength,vitality,agility,intelligence,spirit,magic,luck,insert_type_3,accuracy_rate,magic_evasion_rate,magical_times1,magical_times2,magical_times3,magical_times4,magical_times5,magical_times6,magical_times7,magical_times8
254,3,59,3,0,0,0,0,3,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
255,3,60,3,1,0,0,0,3,1,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0
256,3,61,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
257,3,62,3,1,0,0,0,3,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0
258,3,63,3,0,0,0,0,3,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
259,3,64,3,0,0,0,0,3,1,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0
260,3,65,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
261,3,66,3,1,0,0,0,3,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
262,3,67,3,0,0,0,0,3,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
263,3,68,3,0,0,0,0,3,1,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0
264,3,69,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
265,3,70,3,0,0,0,0,3,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0
266,3,71,3,0,0,0,0,3,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
267,3,72,3,1,0,0,0,3,1,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0
268,3,73,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
269,3,74,3,0,0,0,0,3,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0
270,3,75,3,0,0,0,0,3,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
271,3,76,3,0,0,0,0,3,1,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0
272,3,77,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
273,3,78,3,1,0,0,0,3,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
274,3,79,3,0,0,0,0,3,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
275,3,80,3,0,0,0,0,3,1,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0
276,3,81,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
277,3,82,3,0,0,0,0,3,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0
278,3,83,3,0,0,0,0,3,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
279,3,84,3,1,0,0,0,3,1,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0
280,3,85,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
281,3,86,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
282,3,87,3,0,0,0,0,3,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
283,3,88,3,0,0,0,0,3,1,0,0,1,0,0,1,1,3,1,0,0,0,0,0,0,0,0
284,3,89,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
285,3,90,3,1,0,0,0,3,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
286,3,91,3,0,0,0,0,3,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
287,3,92,3,1,0,0,0,3,1,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0
288,3,93,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
289,3,94,3,0,0,0,0,3,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,0,0
290,3,95,3,0,0,0,0,3,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
291,3,96,3,1,0,0,0,3,1,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0
292,3,97,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
293,3,98,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
294,3,99,3,0,0,0,0,3,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
295,4,2,3,0,0,0,0,3,1,0,0,0,0,0,0,1,3,3,1,1,0,0,0,0,0,0
296,4,3,3,0,0,0,0,3,0,0,1,0,0,0,0,1,3,3,1,2,0,0,0,0,0,0
297,4,4,3,0,0,0,0,3,1,1,0,0,0,0,1,1,3,3,2,2,0,0,0,0,0,0
298,4,5,3,0,0,0,0,3,0,0,0,1,0,0,0,1,3,3,2,3,0,0,0,0,0,0
299,4,6,3,1,0,0,0,3,1,1,0,0,0,0,0,1,3,3,2,3,1,0,0,0,0,0
300,4,7,3,0,0,0,0,3,0,0,0,1,0,0,0,1,3,3,3,3,2,0,0,0,0,0
301,4,8,3,0,0,0,0,3,1,0,0,0,0,0,1,1,3,3,3,4,2,0,0,0,0,0
302,4,9,3,0,0,0,0,3,0,0,1,0,0,0,0,1,3,3,3,4,3,0,0,0,0,0
303,4,10,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,4,4,3,1,0,0,0,0
304,4,11,3,0,0,0,0,3,0,1,0,1,0,0,0,1,3,3,4,4,3,2,0,0,0,0
305,4,12,3,1,0,0,0,3,1,0,1,0,0,0,1,1,3,3,4,4,4,2,0,0,0,0
306,4,13,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,3,4,5,4,3,0,0,0,0
307,4,14,3,0,0,0,0,3,1,0,0,0,0,0,0,1,3,3,5,5,4,3,0,0,0,0
308,4,15,3,0,0,0,0,3,0,1,0,1,0,0,0,1,3,3,5,5,4,3,1,0,0,0
309,4,16,3,1,0,0,0,3,1,0,0,0,0,0,1,1,3,3,5,5,5,4,2,0,0,0
310,4,17,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,3,5,6,5,4,2,0,0,0
311,4,18,3,0,0,0,0,3,0,0,1,0,0,0,0,1,3,3,5,6,5,4,3,0,0,0
312,4,19,3,0,0,0,0,3,0,0,0,1,0,0,0,1,3,3,5,6,5,5,3,0,0,0
313,4,20,3,1,0,0,0,3,1,0,0,0,0,0,1,1,3,3,5,6,6,5,3,1,0,0
314,4,21,3,0,0,0,0,3,0,1,1,0,0,0,0,1,3,3,5,6,6,5,4,2,0,0
315,4,22,3,0,0,0,0,3,1,0,0,0,0,0,0,1,3,3,6,6,6,5,4,2,0,0
316,4,23,3,0,0,0,0,3,0,1,0,1,0,0,0,1,3,3,6,6,6,5,4,3,0,0
317,4,24,3,1,0,0,0,3,0,0,0,0,0,0,1,1,3,3,6,7,6,6,4,3,0,0
318,4,25,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,6,7,6,6,5,3,0,0
319,4,26,3,0,0,0,0,3,0,1,0,0,0,0,1,1,3,3,6,7,6,6,5,4,1,0
320,4,27,3,0,0,0,0,3,0,0,1,1,0,0,0,1,3,3,6,7,7,6,5,4,2,0
321,4,28,3,0,0,0,0,3,1,0,0,0,0,0,0,1,3,3,6,8,7,6,5,4,2,0
322,4,29,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,6,8,7,6,5,5,3,0
323,4,30,3,0,0,0,0,3,0,0,0,1,0,0,1,1,3,3,6,8,7,7,6,5,3,0
324,4,31,3,1,0,0,0,3,0,0,0,0,0,0,0,1,3,3,6,8,7,7,6,5,3,0
325,4,32,3,0,0,0,0,3,1,1,0,0,0,0,1,1,3,3,6,8,8,7,6,5,4,0
326,4,33,3,0,0,0,0,3,0,0,1,1,0,0,0,1,3,3,6,8,8,7,6,6,4,0
327,4,34,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,6,8,8,7,6,6,4,0
328,4,35,3,0,0,0,0,3,0,1,0,0,0,0,1,1,3,3,7,8,8,7,7,6,5,0
329,4,36,3,0,0,0,0,3,1,0,1,0,0,0,0,1,3,3,7,8,8,7,7,6,5,0
330,4,37,3,1,0,0,0,3,0,0,0,1,0,0,0,1,3,3,7,8,8,8,7,6,5,0
331,4,38,3,0,0,0,0,3,1,1,0,0,0,0,1,1,3,3,7,8,8,8,7,6,6,0
332,4,39,3,0,0,0,0,3,0,0,0,1,0,0,0,1,3,3,7,8,8,8,7,6,6,0
333,4,40,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,8,8,8,7,7,6,0
334,4,41,3,0,0,0,0,3,0,1,0,0,0,0,1,1,3,3,7,9,8,8,7,7,6,0
335,4,42,3,1,0,0,0,3,1,0,1,0,0,0,0,1,3,3,7,9,8,8,8,7,6,0
336,4,43,3,0,0,0,0,3,0,0,0,1,0,0,0,1,3,3,7,9,8,8,8,7,6,0
337,4,44,3,0,0,0,0,3,0,0,0,0,0,0,1,1,3,3,7,9,8,8,8,7,7,0
338,4,45,3,0,0,0,0,3,0,0,1,0,0,0,0,1,3,3,7,9,9,8,8,7,7,0
339,4,46,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,8,8,8,7,0
340,4,47,3,1,0,0,0,3,0,1,0,1,0,0,0,1,3,3,7,9,9,8,8,8,7,0
341,4,48,3,0,0,0,0,3,1,0,1,0,0,0,1,1,3,3,7,9,9,9,8,8,7,0
342,4,49,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,8,8,8,0
343,4,50,3,0,0,0,0,3,0,1,0,0,0,0,1,1,3,3,7,9,9,9,9,8,8,0
344,4,51,3,0,0,0,0,3,1,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
345,4,52,3,1,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
346,4,53,3,0,0,0,0,3,0,0,1,1,0,0,0,1,3,3,7,9,9,9,9,8,8,0
347,4,54,3,0,0,0,0,3,1,1,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
348,4,55,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
349,4,56,3,0,0,0,0,3,0,0,0,0,0,0,1,1,3,3,7,9,9,9,9,8,8,0
350,4,57,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
351,4,58,3,0,0,0,0,3,1,1,1,1,0,0,0,1,3,3,7,9,9,9,9,8,8,0
352,4,59,3,1,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
353,4,60,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
354,4,61,3,0,0,0,0,3,0,0,0,0,0,0,1,1,3,3,7,9,9,9,9,8,8,0
355,4,62,3,0,0,0,0,3,0,0,0,1,0,0,0,1,3,3,7,9,9,9,9,8,8,0
356,4,63,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
357,4,64,3,1,0,0,0,3,1,0,1,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
358,4,65,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
359,4,66,3,0,0,0,0,3,0,0,0,1,0,0,0,1,3,3,7,9,9,9,9,8,8,0
360,4,67,3,0,0,0,0,3,1,0,0,0,0,0,1,1,3,3,7,9,9,9,9,8,8,0
361,4,68,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
362,4,69,3,0,0,0,0,3,0,0,0,1,0,0,0,1,3,3,7,9,9,9,9,8,8,0
363,4,70,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
364,4,71,3,0,0,0,0,3,1,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
365,4,72,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
366,4,73,3,1,0,0,0,3,0,0,1,0,0,0,1,1,3,3,7,9,9,9,9,8,8,0
367,4,74,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
368,4,75,3,0,0,0,0,3,0,0,0,1,0,0,0,1,3,3,7,9,9,9,9,8,8,0
369,4,76,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
370,4,77,3,0,0,0,0,3,1,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
371,4,78,3,0,0,0,0,3,0,0,0,0,0,0,1,1,3,3,7,9,9,9,9,8,8,0
372,4,79,3,0,0,0,0,3,0,0,0,1,0,0,0,1,3,3,7,9,9,9,9,8,8,0
373,4,80,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
374,4,81,3,0,0,0,0,3,0,0,1,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
375,4,82,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
376,4,83,3,0,0,0,0,3,1,0,0,1,0,0,1,1,3,3,7,9,9,9,9,8,8,0
377,4,84,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
378,4,85,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
379,4,86,3,0,0,0,0,3,0,0,0,0,0,0,1,1,3,3,7,9,9,9,9,8,8,0
380,4,87,3,0,0,0,0,3,0,0,0,1,0,0,0,1,3,3,7,9,9,9,9,8,8,0
381,4,88,3,0,0,0,0,3,1,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
382,4,89,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
383,4,90,3,0,0,0,0,3,0,0,0,0,0,0,1,1,3,3,7,9,9,9,9,8,8,0
384,4,91,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
385,4,92,3,0,0,0,0,3,0,0,0,1,0,0,0,1,3,3,7,9,9,9,9,8,8,0
386,4,93,3,0,0,0,0,3,0,0,1,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
387,4,94,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
388,4,95,3,0,0,0,0,3,1,0,0,0,0,0,1,1,3,3,7,9,9,9,9,8,8,0
389,4,96,3,0,0,0,0,3,0,0,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
390,4,97,3,0,0,0,0,3,0,0,0,1,0,0,0,1,3,3,7,9,9,9,9,8,8,0
391,4,98,3,0,0,0,0,3,0,0,0,0,0,0,1,1,3,3,7,9,9,9,9,8,8,0
392,4,99,3,0,0,0,0,3,0,1,0,0,0,0,0,1,3,3,7,9,9,9,9,8,8,0
393,5,2,3,1,0,0,0,3,0,0,0,1,0,0,0,1,1,4,1,1,0,0,0,0,0,0
394,5,3,3,0,0,0,0,3,0,1,0,0,0,0,0,1,1,4,1,2,0,0,0,0,0,0
395,5,4,3,0,0,0,0,3,1,0,0,0,0,0,1,1,1,4,2,2,0,0,0,0,0,0
396,5,5,3,0,0,0,0,3,0,0,1,0,0,0,0,1,1,4,2,3,1,0,0,0,0,0
397,5,6,3,1,0,0,0,3,0,0,0,0,0,0,0,1,1,4,2,3,2,0,0,0,0,0
398,5,7,3,0,0,0,0,3,1,1,0,0,0,0,0,1,1,4,3,3,2,0,0,0,0,0
399,5,8,3,1,0,0,0,3,0,0,0,1,0,0,1,1,1,4,3,3,3,1,0,0,0,0
400,5,9,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,3,4,3,2,0,0,0,0
401,5,10,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,4,4,3,2,0,0,0,0
402,5,11,3,0,0,0,0,3,0,1,1,1,0,0,0,1,1,4,4,4,4,3,0,0,0,0
403,5,12,3,1,0,0,0,3,0,0,0,0,0,0,1,1,1,4,4,4,4,3,1,0,0,0
404,5,13,3,0,0,0,0,3,1,0,0,1,0,0,0,1,1,4,4,5,4,3,2,0,0,0
405,5,14,3,1,0,0,0,3,0,0,0,0,0,0,0,1,1,4,5,5,4,4,2,0,0,0
406,5,15,3,0,0,0,0,3,0,1,0,0,0,0,0,1,1,4,5,5,5,4,3,0,0,0
407,5,16,3,0,0,0,0,3,0,0,0,0,0,0,1,1,1,4,5,5,5,4,3,1,0,0
408,5,17,3,1,0,0,0,3,0,0,1,0,0,0,0,1,1,4,5,6,5,4,3,2,0,0
409,5,18,3,0,0,0,0,3,0,0,0,1,0,0,0,1,1,4,5,6,5,5,4,2,0,0
410,5,19,3,0,0,0,0,3,1,1,0,0,0,0,0,1,1,4,6,6,5,5,4,3,0,0
411,5,20,3,1,0,0,0,3,0,0,0,0,0,0,1,1,1,4,6,6,6,5,4,3,1,0
412,5,21,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,6,6,6,5,4,3,2,0
413,5,22,3,1,0,0,0,3,0,0,0,1,0,0,0,1,1,4,6,6,6,5,5,4,2,0
414,5,23,3,0,0,0,0,3,0,0,1,0,0,0,1,1,1,4,6,6,6,6,5,4,3,0
415,5,24,3,1,0,0,0,3,0,1,0,1,0,0,0,1,1,4,7,7,6,6,5,4,3,0
416,5,25,3,0,0,0,0,3,1,0,0,0,0,0,0,1,1,4,7,7,6,6,5,5,3,1
417,5,26,3,1,0,0,0,3,0,0,0,0,0,0,1,1,1,4,7,7,6,6,5,5,4,2
418,5,27,3,0,0,0,0,3,0,1,0,0,0,0,0,1,1,4,7,7,7,6,6,5,4,2
419,5,28,3,1,0,0,0,3,0,0,0,1,0,0,0,1,1,4,7,8,7,6,6,5,4,3
420,5,29,3,0,0,0,0,3,0,0,1,0,0,0,0,1,1,4,7,8,7,7,6,5,5,3
421,5,30,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,8,7,7,6,6,5,4
422,5,31,3,0,0,0,0,3,1,0,0,0,0,0,0,1,1,4,7,8,8,7,6,6,5,4
423,5,32,3,1,0,0,0,3,0,0,0,1,0,0,1,1,1,4,7,8,8,7,7,6,5,4
424,5,33,3,0,0,0,0,3,0,1,0,0,0,0,0,1,1,4,7,8,8,7,7,6,5,5
425,5,34,3,0,0,0,0,3,0,0,0,1,0,0,0,1,1,4,7,8,8,7,7,6,6,5
426,5,35,3,0,0,0,0,3,0,0,1,0,0,0,0,1,1,4,7,8,8,8,7,6,6,5
427,5,36,3,0,0,0,0,3,0,1,0,0,0,0,0,1,1,4,7,8,8,8,7,7,6,5
428,5,37,3,1,0,0,0,3,1,0,0,0,0,0,0,1,1,4,7,8,8,8,7,7,6,6
429,5,38,3,0,0,0,0,3,0,0,0,1,0,0,1,1,1,4,7,9,8,8,7,7,6,6
430,5,39,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,8,8,7,7,7,6
431,5,40,3,0,0,0,0,3,0,0,0,1,0,0,0,1,1,4,7,9,8,8,8,7,7,6
432,5,41,3,0,0,0,0,3,0,0,1,0,0,0,0,1,1,4,7,9,8,8,8,7,7,7
433,5,42,3,1,0,0,0,3,0,1,0,1,0,0,0,1,1,4,7,9,8,8,8,8,7,7
434,5,43,3,0,0,0,0,3,1,0,0,1,0,0,0,1,1,4,7,9,9,8,8,8,7,7
435,5,44,3,0,0,0,0,3,0,0,0,0,0,0,1,1,1,4,7,9,9,8,8,8,8,7
436,5,45,3,0,0,0,0,3,0,0,0,1,0,0,0,1,1,4,7,9,9,8,8,8,8,8
437,5,46,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,8,8,8,8
438,5,47,3,1,0,0,0,3,0,0,1,1,0,0,0,1,1,4,7,9,9,9,9,8,8,8
439,5,48,3,0,0,0,0,3,0,1,0,0,0,0,0,1,1,4,7,9,9,9,9,9,8,8
440,5,49,3,0,0,0,0,3,1,0,0,1,0,0,0,1,1,4,7,9,9,9,9,9,9,8
441,5,50,3,0,0,0,0,3,0,0,0,0,0,0,1,1,1,4,7,9,9,9,9,9,9,9
442,5,51,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
443,5,52,3,0,0,0,0,3,0,0,0,1,0,0,0,1,1,4,7,9,9,9,9,9,9,9
444,5,53,3,0,0,0,0,3,0,1,1,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
445,5,54,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
446,5,55,3,0,0,0,0,3,1,0,0,0,0,0,1,1,1,4,7,9,9,9,9,9,9,9
447,5,56,3,0,0,0,0,3,0,0,0,1,0,0,0,1,1,4,7,9,9,9,9,9,9,9
448,5,57,3,0,0,0,0,3,0,0,1,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
449,5,58,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
450,5,59,3,0,0,0,0,3,1,1,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
451,5,60,3,0,0,0,0,3,0,0,0,0,0,0,1,1,1,4,7,9,9,9,9,9,9,9
452,5,61,3,0,0,0,0,3,0,0,1,1,0,0,0,1,1,4,7,9,9,9,9,9,9,9
453,5,62,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
454,5,63,3,0,0,0,0,3,1,1,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
455,5,64,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
456,5,65,3,0,0,0,0,3,0,0,1,1,0,0,1,1,1,4,7,9,9,9,9,9,9,9
457,5,66,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
458,5,67,3,0,0,0,0,3,1,0,0,1,0,0,0,1,1,4,7,9,9,9,9,9,9,9
459,5,68,3,0,0,0,0,3,0,1,1,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
460,5,69,3,0,0,0,0,3,0,0,0,1,0,0,0,1,1,4,7,9,9,9,9,9,9,9
461,5,70,3,0,0,0,0,3,1,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
462,5,71,3,0,0,0,0,3,0,0,0,1,0,0,1,1,1,4,7,9,9,9,9,9,9,9
463,5,72,3,0,0,0,0,3,0,0,1,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
464,5,73,3,0,0,0,0,3,0,1,0,1,0,0,0,1,1,4,7,9,9,9,9,9,9,9
465,5,74,3,0,0,0,0,3,1,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
466,5,75,3,0,0,0,0,3,0,0,0,0,0,0,1,1,1,4,7,9,9,9,9,9,9,9
467,5,76,3,0,0,0,0,3,0,0,0,1,0,0,0,1,1,4,7,9,9,9,9,9,9,9
468,5,77,3,0,0,0,0,3,0,1,1,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
469,5,78,3,0,0,0,0,3,1,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
470,5,79,3,0,0,0,0,3,0,0,0,1,0,0,0,1,1,4,7,9,9,9,9,9,9,9
471,5,80,3,0,0,0,0,3,0,0,0,0,0,0,1,1,1,4,7,9,9,9,9,9,9,9
472,5,81,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
473,5,82,3,0,0,0,0,3,1,0,1,1,0,0,0,1,1,4,7,9,9,9,9,9,9,9
474,5,83,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
475,5,84,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
476,5,85,3,0,0,0,0,3,0,0,0,1,0,0,1,1,1,4,7,9,9,9,9,9,9,9
477,5,86,3,0,0,0,0,3,1,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
478,5,87,3,0,0,0,0,3,0,1,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
479,5,88,3,0,0,0,0,3,0,0,0,1,0,0,0,1,1,4,7,9,9,9,9,9,9,9
480,5,89,3,0,0,0,0,3,0,0,1,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
481,5,90,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
482,5,91,3,0,0,0,0,3,0,0,0,1,0,0,1,1,1,4,7,9,9,9,9,9,9,9
483,5,92,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
484,5,93,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
485,5,94,3,0,0,0,0,3,0,1,0,1,0,0,0,1,1,4,7,9,9,9,9,9,9,9
486,5,95,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
487,5,96,3,0,0,0,0,3,0,0,0,0,0,0,1,1,1,4,7,9,9,9,9,9,9,9
488,5,97,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
489,5,98,3,0,0,0,0,3,0,0,0,1,0,0,0,1,1,4,7,9,9,9,9,9,9,9
490,5,99,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,4,7,9,9,9,9,9,9,9
491,6,2,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,1,1,0,0,0,0,0,0
492,6,3,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,1,2,0,0,0,0,0,0
493,6,4,3,1,0,0,0,3,0,0,0,1,0,0,0,1,2,4,2,2,0,0,0,0,0,0
494,6,5,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,2,3,1,0,0,0,0,0
495,6,6,3,0,0,0,0,3,0,0,1,1,0,0,1,1,2,4,2,3,2,0,0,0,0,0
496,6,7,3,0,0,0,0,3,0,1,0,0,0,0,0,1,2,4,3,3,2,0,0,0,0,0
497,6,8,3,1,0,0,0,3,0,0,0,1,0,0,0,1,2,4,3,3,3,1,0,0,0,0
498,6,9,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,3,4,3,2,0,0,0,0
499,6,10,3,0,0,0,0,3,1,0,0,1,0,0,1,1,2,4,4,4,3,2,0,0,0,0
500,6,11,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,4,4,4,3,0,0,0,0
501,6,12,3,0,0,0,0,3,0,1,1,1,0,0,0,1,2,4,4,4,4,3,1,0,0,0
502,6,13,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,4,5,4,3,2,0,0,0
503,6,14,3,1,0,0,0,3,0,0,0,1,0,0,0,1,2,4,5,5,4,4,2,0,0,0
504,6,15,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,5,5,5,4,3,0,0,0
505,6,16,3,0,0,0,0,3,0,1,0,1,0,0,0,1,2,4,5,5,5,4,3,1,0,0
506,6,17,3,0,0,0,0,3,0,0,0,0,0,0,0,1,2,4,5,6,5,4,3,2,0,0
507,6,18,3,1,0,0,0,3,0,0,1,1,0,0,1,1,2,4,5,6,5,5,4,2,0,0
508,6,19,3,0,0,0,0,3,1,0,0,0,0,0,0,1,2,4,6,6,5,5,4,3,0,0
509,6,20,3,0,0,0,0,3,0,0,0,1,0,0,0,1,2,4,6,6,6,5,4,3,1,0
